,bt,km,ownerno,oem,model,insurance validity,fuel type,transmission,mileage,engine,torque,engine and transmission,displacement,no of cylinder,values per cylinder,dimensions & capacity,length,width,height,seating capacity,turning radius,top speed,no door numbers,wheel size,alloy wheel size,city,bhp,rpm,reg_age,price_in_lakhs
6277,2,64715,1,27,238,6,4,0,23.01,999,91.0,11.0,999,3.0,4.0,5.0,3679,1579,1478,5,49,155.8,5,16.0,16.0,4,67.0,5500.0,6,3.56
6278,8,76000,1,8,63,2,1,1,26.0,1498,200.0,13.0,1498,4.0,4.0,7.0,4440,1695,1495,5,53,175.0,4,16.0,16.0,4,986.0,3600.0,10,5.25
6279,2,99348,2,20,184,5,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,4,6704.0,6200.0,7,3.41
6280,2,39176,1,9,77,6,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,4,8186.0,6000.0,7,4.43
6281,2,50000,1,20,153,5,4,1,19.0,998,90.0,12.0,998,3.0,4.0,8.0,3500,1600,1490,5,45,165.0,5,13.0,13.0,4,661.0,6200.0,12,2.25
6282,2,80000,2,24,227,5,4,1,19.49,1198,104.0,13.0,1198,3.0,4.0,5.0,3801,1665,1530,5,465,160.0,5,16.0,16.0,4,6704.0,5000.0,7,3.0
6283,7,50000,1,20,183,5,4,1,17.03,1462,138.0,8.0,1462,4.0,4.0,6.0,3995,1790,1640,5,52,165.0,5,16.0,16.0,4,10326.0,103.0,4,7.5
6284,8,120000,3,20,180,5,1,1,26.59,1248,190.0,13.0,1248,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,16.0,16.0,4,74.0,4000.0,8,4.9
6285,4,70000,3,20,165,5,1,1,20.77,1248,200.0,13.0,1248,4.0,4.0,8.0,4265,1695,1685,7,52,160.0,5,15.0,15.0,4,888.0,4000.0,12,4.5
6286,2,40000,1,9,77,5,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,4,82.0,6000.0,8,4.25
6287,2,70000,1,9,81,5,4,1,18.9,999,113.0,4.0,999,4.0,4.0,7.0,3995,1695,1505,5,53,165.0,5,13.0,13.0,4,8180.0,6000.0,2,650.0
6288,7,100000,3,6,50,5,4,0,15.63,1499,140.0,13.0,1499,4.0,4.0,7.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,4,1104.0,110.0,7,4.9
6289,8,60000,2,29,260,5,1,1,17.0,1405,13.5,13.0,1405,4.0,2.0,8.0,4150,1620,1540,5,50,154.6,4,14.0,14.0,4,70.0,500.0,12,1.5
6290,8,29905,1,9,86,2,4,1,17.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,4,1213.0,121.0,5,8.95
6291,8,70000,1,20,180,5,1,1,26.59,1248,190.0,13.0,1248,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,16.0,16.0,4,74.0,4000.0,9,4.9
6292,2,80000,4,21,189,5,1,0,20.0,2143,250.0,10.0,2143,4.0,4.0,8.0,4292,1780,1433,5,55,190.0,5,17.0,17.0,4,1073.0,107.0,11,8.75
6293,7,70000,2,29,256,2,1,1,16.35,1956,350.0,8.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,5,17.0,17.0,4,16767.0,167.0,4,14.5
6294,8,80000,1,8,59,5,1,1,25.8,1498,200.0,11.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,14.0,14.0,4,986.0,3600.0,6,6.25
6295,7,40000,1,17,146,5,4,1,16.82,1197,200.0,8.0,1197,3.0,4.0,5.0,3995,1821,1627,5,53,165.0,5,16.0,16.0,4,10862.0,108.0,4,8.5
6296,8,88069,2,28,249,5,4,1,18.97,999,175.0,11.0,999,3.0,4.0,7.0,4413,1699,1466,5,53,165.0,4,15.0,15.0,4,10862.0,108.0,3,8.59
6297,2,50789,3,9,89,5,4,1,19.81,1086,99.04,11.0,1086,4.0,3.0,7.0,3585,1595,1550,5,47,165.0,5,16.0,16.0,4,6805.0,5500.0,10,2.78
6298,8,76000,2,9,86,2,1,1,22.32,1582,259.8,13.0,1582,4.0,4.0,5.0,4370,1700,1475,5,52,190.0,4,16.0,16.0,4,12632.0,126.0,10,5.5
6299,2,42212,1,20,155,2,4,1,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,4,4733.0,6000.0,5,3.04
6300,8,105227,1,8,59,5,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,4,867.0,6000.0,9,3.71
6301,8,150000,3,28,247,5,1,1,17.5,1896,25.5,13.0,1896,4.0,2.0,8.0,4572,1769,1485,5,54,192.0,4,16.0,16.0,4,106.0,106.0,18,1.25
6302,7,92700,2,9,73,2,1,0,17.6,1582,259.87,11.0,1582,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,17.0,17.0,4,1262.0,126.0,5,12.5
6303,8,120000,2,2,29,5,1,1,18.3,1991,327.0,11.0,1991,4.0,4.0,7.0,4597,1788,1477,5,54,165.0,4,16.0,16.0,4,1479.0,147.0,13,3.39
6304,2,30000,1,20,154,5,4,1,19.7,796,62.0,12.0,796,3.0,4.0,8.0,3495,1475,1460,5,46,137.0,5,12.0,12.0,4,463.0,6200.0,18,700.0
6305,2,12168,1,20,179,2,4,1,22.0,1197,113.0,11.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,4,8180.0,6000.0,3,6.95
6306,2,10000,1,9,78,5,1,1,26.2,1186,190.24,11.0,1186,3.0,4.0,5.0,3805,1680,1520,5,53,165.0,5,16.0,16.0,4,7397.0,4000.0,2,6.85
6307,2,30000,3,29,263,5,4,1,26.0,624,4.8,12.0,624,2.0,2.0,7.0,3099,1495,1620,4,4,105.0,4,12.0,12.0,4,35.0,5500.0,13,600.0
6308,7,75000,1,9,79,5,2,0,18.9,0,395.0,4.0,0,4.0,4.0,5.0,4180,1800,1570,5,53,165.0,5,17.0,17.0,4,13410.0,134.0,3,16.0
6309,7,73500,1,9,73,2,4,0,18.9,1497,143.8,10.0,1497,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,4,11318.0,113.0,4,15.6
6310,7,4140,0,29,267,2,2,0,18.9,0,250.0,4.0,0,4.0,4.0,5.0,3993,1811,1616,5,51,165.0,5,16.0,16.0,4,14104.0,141.0,2,16.0
6311,7,10371,1,16,124,5,2,0,18.9,0,280.0,4.0,0,4.0,4.0,6.0,4323,1809,1649,5,53,165.0,5,17.0,17.0,4,17433.0,174.0,2,24.5
6312,6,75210,1,10,93,2,1,1,12.4,2499,320.0,11.0,2499,4.0,4.0,5.0,5295,1860,1840,5,53,165.0,4,16.0,16.0,4,134.0,134.0,8,14.9
6313,2,69159,1,20,184,5,4,0,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,4,67.0,6000.0,7,3.79
6314,2,56992,1,20,153,5,4,0,16.98,998,90.0,13.0,998,3.0,4.0,8.0,3500,1600,1490,5,45,165.0,4,13.0,13.0,4,661.0,6200.0,13,2.53
6315,8,120000,2,20,180,5,1,1,26.59,1248,190.0,13.0,1248,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,16.0,16.0,4,74.0,4000.0,9,2.95
6316,2,28500,1,9,77,2,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,4,82.0,6000.0,7,4.95
6317,2,100000,2,28,244,5,4,1,17.5,1198,110.0,12.0,1198,3.0,4.0,8.0,4000,1642,1522,5,53,163.0,5,14.0,14.0,4,755400.0,5400.0,14,2.0
6318,2,90000,5,9,90,5,1,1,21.9,1396,22.4,11.0,1396,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,4,904000.0,4000.0,12,1.75
6319,2,90000,5,9,90,5,1,1,21.9,1396,22.4,11.0,1396,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,4,904000.0,4000.0,12,1.75
6320,2,76164,2,9,77,2,1,1,24.0,1120,160.0,11.0,1120,3.0,4.0,7.0,3765,1660,1520,5,48,157.0,5,16.0,16.0,4,70.0,4000.0,10,3.22
6321,2,75196,1,20,156,5,4,0,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,4,6705.0,6000.0,8,3.38
6322,7,50000,3,17,147,5,1,0,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,4,140.0,140.0,8,6.8
6323,2,51759,1,20,155,4,4,1,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,4,4733.0,6000.0,7,2.73
6324,2,105021,2,29,273,5,4,1,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,15.0,15.0,4,8383.0,6000.0,5,4.73
6325,8,120000,1,9,86,5,4,1,16.2,1599,14.9,9.0,1599,4.0,4.0,5.0,4300,1695,1490,5,53,195.0,4,14.0,14.0,4,10325500.0,103.0,14,1.5
6326,7,90000,2,29,270,5,1,1,14.1,2179,320.0,13.0,2179,4.0,4.0,6.0,4655,1965,1922,7,54,160.0,5,16.0,16.0,4,148.0,148.0,8,6.0
6327,7,80000,1,17,147,5,1,1,18.9,2179,360.0,12.0,2179,4.0,4.0,8.0,4585,1890,1785,7,56,165.0,5,16.0,16.0,4,15287.0,152.0,3,10.0
6328,7,30000,2,17,144,5,4,1,15.2,1997,300.0,8.0,1997,4.0,4.0,7.0,3985,1855,1844,4,53,165.0,3,18.0,18.0,4,150.0,150.0,3,13.7
6329,7,10000,1,13,108,5,4,1,18.2,998,172.0,9.0,998,3.0,4.0,5.0,3995,1790,1642,5,53,165.0,5,16.0,16.0,4,11836.0,118.0,2,9.25
6330,7,20000,1,31,302,5,4,1,20.08,999,178.0,9.0,999,3.0,4.0,8.0,4221,1760,1612,5,505,165.0,5,17.0,17.0,4,11398.0,113.0,2,13.5
6331,2,110000,3,9,76,5,4,1,15.3,1341,115.0,13.0,1341,4.0,3.0,8.0,3810,1665,1515,5,5,166.0,5,13.0,13.0,4,83.0,5500.0,17,600.0
6332,8,40000,2,20,180,5,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,4,8850.0,6000.0,4,6.5
6333,8,100000,1,8,63,5,4,1,16.8,1497,146.0,11.0,1497,4.0,4.0,5.0,4440,1695,1485,5,53,0.0,4,15.0,15.0,4,1164.0,116.0,12,3.5
6334,7,10000,1,17,146,5,1,1,20.1,1497,300.0,8.0,1497,4.0,4.0,5.0,3995,1821,1627,5,53,165.0,5,16.0,16.0,4,11505.0,115.0,2,13.7
6335,2,60000,1,30,284,5,4,1,17.71,1197,104.0,11.0,1197,4.0,4.0,5.0,3775,1695,1510,5,48,160.0,5,16.0,16.0,4,789.0,5600.0,11,2.95
6336,2,50000,1,20,152,5,4,1,16.1,796,59.0,13.0,796,3.0,2.0,6.0,3335,1440,1405,4,44,144.0,4,12.0,12.0,4,37.0,5000.0,16,750.0
6337,8,120000,2,20,177,5,4,1,15.0,1586,145.0,13.0,1586,4.0,4.0,7.0,4490,1735,1560,5,53,177.0,4,15.0,15.0,4,10468.0,104.0,17,500.0
6338,2,70000,3,31,300,5,1,1,22.07,1199,180.0,10.0,1199,3.0,4.0,5.0,3970,1682,1453,5,497,164.1,5,15.0,15.0,4,739.0,4200.0,11,2.4
6339,8,100000,4,8,59,5,1,1,27.4,1498,200.0,11.0,1498,4.0,4.0,5.0,3995,1695,1498,5,49,140.0,4,16.0,16.0,4,9863.0,3600.0,8,3.2
6340,8,67896,1,28,248,5,4,0,15.1,1798,250.0,13.0,1798,4.0,4.0,9.0,4670,1814,1476,5,52,220.0,4,16.0,16.0,4,178.0,178.0,5,15.0
6341,7,9862,2,27,239,4,4,1,20.5,999,160.0,9.0,999,3.0,4.0,7.0,3991,1750,1605,5,53,165.0,5,16.0,16.0,4,9863.0,5000.0,3,7.45
6342,2,40000,1,27,238,5,4,1,23.01,999,91.0,11.0,999,3.0,4.0,5.0,3679,1579,1478,5,49,155.8,5,16.0,16.0,4,67.0,5500.0,7,2.25
6343,2,37478,1,27,238,5,4,1,22.25,799,72.0,7.0,799,3.0,4.0,4.0,3731,1579,1474,5,53,165.0,5,16.0,16.0,4,5326.0,5600.0,5,3.32
6344,2,32972,1,20,155,5,0,1,31.59,796,60.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,4,46,165.0,5,16.0,16.0,4,4036.0,6000.0,3,4.15
6345,5,30000,1,20,164,5,0,1,20.88,1196,85.0,7.0,1196,4.0,4.0,7.0,3675,1475,1825,5,45,165.0,5,16.0,16.0,4,6168.0,6000.0,2,6.55
6346,2,3120,1,20,179,2,4,0,22.56,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,4,8850.0,6000.0,2,7.75
6347,8,20972,1,31,305,2,4,1,17.69,999,175.0,13.0,999,3.0,4.0,8.0,4390,1699,1467,5,52,165.0,4,15.0,15.0,4,10862.0,108.0,2,10.5
6348,2,60000,1,31,300,5,4,1,18.78,999,95.0,13.0,999,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,16.0,16.0,4,75.0,6200.0,6,4.75
6349,8,120000,1,9,86,5,1,1,24.8,1396,219.7,13.0,1396,4.0,4.0,5.0,4375,1700,1475,5,52,162.0,4,15.0,15.0,4,887.0,4000.0,12,3.25
6350,7,20000,1,12,101,5,4,0,16.0,1368,250.0,11.0,1368,4.0,4.0,5.0,4395,1818,1640,5,53,186.69,5,17.0,17.0,4,160.0,160.0,6,14.0
6351,2,70000,2,9,74,5,4,1,21.1,814,74.5,11.0,814,3.0,3.0,7.0,3495,1550,1500,5,46,135.0,5,16.0,16.0,4,552.0,5500.0,11,1.45
6352,8,80000,3,20,180,5,4,1,19.1,1197,114.0,12.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,14.0,14.0,4,858.0,6000.0,12,2.5
6353,7,38323,1,29,265,2,4,0,16.35,1199,170.0,8.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,4,11836.0,118.0,3,10.25
6354,8,120000,1,20,180,5,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,4,8850.0,6000.0,4,5.0
6355,2,40000,1,27,238,5,4,1,25.17,799,72.0,11.0,799,3.0,4.0,5.0,3679,1579,1478,5,49,135.0,5,16.0,16.0,4,533.0,5678.0,5,3.0
6356,8,50000,1,28,251,5,4,0,15.1,1984,320.0,9.0,1984,4.0,4.0,7.0,4869,1864,1469,5,555,165.0,5,17.0,17.0,4,18774.0,187.0,4,30.0
6357,7,60000,1,17,146,5,1,1,20.0,1497,300.0,10.0,1497,4.0,4.0,5.0,3995,1821,1627,5,53,175.0,5,17.0,17.0,4,115.0,115.0,5,10.0
6358,7,90000,1,9,80,5,1,0,13.01,2199,436.39,13.0,2199,4.0,4.0,7.0,4690,1880,1690,7,535,182.0,5,18.0,18.0,4,1943.0,194.0,10,7.5
6359,2,72842,1,9,77,6,4,0,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,163.0,5,14.0,14.0,4,82.0,6000.0,8,4.6
6360,2,16338,2,20,184,5,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,4,6704.0,6200.0,6,4.3
6361,7,49017,1,13,107,2,1,1,20.8,1493,250.0,9.0,1493,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,4,11343.0,113.0,4,15.25
6362,2,80000,2,20,184,5,3,1,17.3,1061,7.8,12.0,1061,4.0,4.0,8.0,3520,1475,1660,5,46,154.0,5,13.0,13.0,4,575.0,0.0,14,1.4
6363,2,30000,3,29,263,5,4,1,26.0,624,4.8,12.0,624,2.0,2.0,7.0,3099,1495,1620,4,4,105.0,4,12.0,12.0,4,35.0,5500.0,13,550.0
6364,4,120000,1,30,289,5,1,1,12.99,2494,200.0,11.0,2494,4.0,4.0,8.0,4585,1765,1760,7,54,155.0,5,15.0,15.0,4,1006.0,100.0,10,6.5
6365,8,79828,1,9,86,2,1,0,22.0,1582,259.87,11.0,1582,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,4,1262.0,126.0,5,11.4
6366,2,120000,2,6,54,5,1,1,20.0,1399,160.0,11.0,1399,4.0,2.0,5.0,3795,1680,1427,5,49,165.0,5,14.0,14.0,4,6805.0,4000.0,10,1.9
6367,2,59000,2,31,300,5,4,1,16.2,1199,110.0,13.0,1199,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,16.0,16.0,4,74.0,5400.0,8,4.5
6368,2,120000,4,2,27,5,4,1,18.6,1199,108.0,11.0,1199,4.0,4.0,5.0,3640,1595,1520,5,485,165.0,5,14.0,14.0,4,794.0,6200.0,13,1.0
6369,2,90000,2,20,175,5,1,1,21.1,1248,113.0,13.0,1248,4.0,4.0,6.0,3715,1680,1620,5,47,156.0,5,14.0,14.0,4,739.0,4000.0,14,2.0
6370,2,40000,2,20,156,5,4,1,20.92,998,90.0,9.0,998,3.0,4.0,8.0,3620,1475,1460,5,46,165.0,5,13.0,13.0,4,671.0,6200.0,12,2.45
6371,8,70000,1,8,63,2,4,1,17.0,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,4,1186600.0,118.0,14,3.4
6372,6,10000,1,17,127,5,1,1,18.9,2523,200.0,8.0,2523,4.0,4.0,8.0,4859,1670,1855,5,53,165.0,4,16.0,16.0,4,7509.0,3200.0,2,10.4
6373,7,120000,2,17,138,5,1,1,15.4,2523,200.0,11.0,2523,4.0,4.0,8.0,4456,1820,1930,9,54,150.0,5,16.0,16.0,4,75.0,3200.0,9,6.0
6374,8,52034,1,8,59,2,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,4,867.0,6000.0,11,3.34
6375,2,45979,2,27,238,2,4,1,25.17,799,72.0,11.0,799,3.0,4.0,5.0,3679,1579,1478,5,49,135.0,5,16.0,16.0,4,533.0,5678.0,9,2.43
6376,8,10000,1,8,59,5,4,1,19.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1498,5,47,140.0,4,16.0,16.0,4,8876.0,6000.0,5,6.1
6377,2,68551,1,9,90,2,4,1,18.5,1197,113.7,11.0,1197,4.0,4.0,7.0,3995,1710,1505,5,53,165.0,5,14.0,14.0,4,8285.0,6000.0,10,3.49
6378,2,68766,1,29,273,6,4,1,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,15.0,15.0,4,8383.0,6000.0,5,5.14
6379,7,80000,1,29,264,5,1,1,11.57,2179,320.0,11.0,2179,4.0,4.0,8.0,4650,1918,1925,7,6,160.0,5,16.0,16.0,4,1381.0,138.0,12,3.0
6380,8,20000,2,20,180,5,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,4,8850.0,6000.0,4,7.25
6381,8,120000,2,9,86,5,1,1,23.9,1582,259.8,13.0,1582,4.0,4.0,5.0,4375,1700,1475,5,52,190.0,4,16.0,16.0,4,12632.0,126.0,8,4.6
6382,8,120000,2,9,86,5,1,1,22.32,1582,259.8,13.0,1582,4.0,4.0,5.0,4370,1700,1475,5,52,190.0,4,16.0,16.0,4,12632.0,126.0,9,4.5
6383,4,120000,5,17,126,5,1,1,13.6,2523,180.0,10.0,2523,4.0,4.0,5.0,4056,1660,1880,7,54,117.0,5,15.0,15.0,4,633200.0,3200.0,14,3.2
6384,7,71000,1,6,50,2,1,1,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,4,9896.0,3750.0,5,8.5
6385,8,53000,1,31,305,2,1,1,20.54,1598,250.0,11.0,1598,4.0,4.0,6.0,4384,1699,1466,5,54,186.0,4,15.0,15.0,4,1036.0,103.0,10,5.0
6386,2,75000,2,31,300,2,1,1,20.14,1498,230.0,13.0,1498,4.0,4.0,8.0,3971,1682,1469,5,497,163.0,5,15.0,15.0,4,88.0,4200.0,7,5.5
6387,2,23573,1,20,184,2,4,1,21.79,998,90.0,12.0,998,3.0,4.0,6.0,3655,1620,1675,5,47,165.0,5,16.0,16.0,4,6705.0,5500.0,4,5.6
6388,7,76200,1,6,50,2,1,1,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,4,9896.0,3750.0,6,8.0
6389,2,85000,1,9,82,2,4,0,17.8,1086,9.8,13.0,1086,4.0,3.0,7.0,3565,1525,1590,5,44,141.0,5,13.0,13.0,4,63.0,500.0,17,1.8
6390,2,62000,1,20,156,2,4,1,24.39,998,89.0,7.0,998,3.0,4.0,5.0,3530,1490,1520,5,45,165.0,5,16.0,16.0,4,6571.0,5500.0,10,2.7
6391,8,16603,1,9,72,2,4,0,20.1,1197,113.8,8.0,1197,4.0,4.0,5.0,3995,1680,1520,5,53,165.0,4,16.0,16.0,4,8186.0,6000.0,4,7.35
6392,2,43571,1,9,74,4,4,1,21.1,814,74.5,11.0,814,3.0,3.0,7.0,3495,1550,1500,5,46,135.0,5,16.0,16.0,4,552.0,5500.0,6,3.08
6393,2,28328,1,20,155,6,4,1,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,4,4733.0,6000.0,4,3.8
6394,2,115000,1,20,179,2,1,1,28.4,1248,190.0,10.0,1248,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,4,74.0,4000.0,10,4.6
6395,7,40282,1,8,69,2,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,4,887.0,6000.0,7,6.57
6396,2,57826,1,20,155,2,4,1,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,4,4733.0,6000.0,8,2.55
6397,2,85400,1,31,300,2,4,1,18.78,999,95.0,13.0,999,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,16.0,16.0,4,75.0,6200.0,8,4.5
6398,2,74000,2,9,90,2,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,4,8183.0,6000.0,10,4.8
6399,7,66000,1,17,130,2,1,1,16.5,1493,195.0,11.0,1493,4.0,4.0,5.0,3995,1745,1880,7,58,117.0,5,16.0,16.0,4,70.0,3600.0,6,8.25
6400,7,65580,1,20,183,2,1,0,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,4,885.0,4000.0,5,8.95
6401,2,91200,2,31,300,2,1,1,20.14,1498,230.0,13.0,1498,4.0,4.0,8.0,3971,1682,1469,5,497,163.0,5,15.0,15.0,4,888.0,4200.0,10,4.5
6402,7,65000,2,6,50,2,1,1,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,4,9896.0,3750.0,9,5.9
6403,2,84250,2,9,90,2,1,1,22.54,1396,219.7,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,4,8873.0,4000.0,7,6.7
6404,2,93155,3,20,179,2,1,1,17.8,1248,190.0,13.0,1248,4.0,4.0,8.0,3760,1690,1530,5,47,158.0,5,14.0,14.0,4,75.0,2000.0,17,2.3
6405,8,79412,2,1,14,2,1,0,19.59,1995,380.0,11.0,1995,4.0,4.0,7.0,4824,2047,1508,5,55,226.0,4,18.0,18.0,4,184.0,184.0,10,14.25
6406,8,68140,1,28,249,3,1,1,21.13,1498,250.0,11.0,1498,4.0,4.0,7.0,4413,1699,1466,5,53,185.0,4,16.0,16.0,4,1086.0,108.0,5,8.1
6407,4,16293,1,13,105,2,4,0,16.5,1353,242.0,9.0,1353,4.0,4.0,5.0,4540,1800,1708,6,53,153.98,5,16.0,16.0,4,13805.0,138.0,2,17.9
6408,2,79883,2,20,175,3,1,1,23.2,1248,190.0,11.0,1248,4.0,4.0,8.0,3775,1680,1620,5,47,163.0,5,16.0,16.0,4,7394.0,4000.0,10,1.89
6409,7,9000,1,12,101,2,1,1,17.1,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,16.0,16.0,4,170.0,170.0,4,18.9
6410,2,100048,1,9,76,3,4,1,15.0,1086,10.4,12.0,1086,4.0,3.0,8.0,3825,1665,1515,5,5,148.0,4,13.0,13.0,4,666.0,500.0,17,280.01
6411,8,110712,1,8,59,3,1,1,25.8,1498,200.0,10.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,16.0,16.0,4,986.0,3600.0,10,2.7
6412,2,67653,1,29,273,2,4,0,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,151.2,5,16.0,16.0,4,84.0,6000.0,6,4.1
6413,2,58066,1,9,89,5,4,1,19.81,1086,99.04,11.0,1086,4.0,3.0,7.0,3585,1595,1550,5,47,165.0,5,16.0,16.0,4,6805.0,5500.0,9,2.96
6414,8,83000,2,11,99,2,1,0,16.36,2179,450.0,11.0,2179,4.0,4.0,8.0,4961,1877,1460,5,575,225.0,4,20.0,20.0,4,1877.0,187.0,7,23.5
6415,8,71053,1,8,59,2,4,1,19.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1501,5,47,140.0,4,16.0,16.0,4,8876.0,6000.0,5,5.76
6416,2,76977,2,31,300,2,1,1,20.14,1498,230.0,13.0,1498,4.0,4.0,8.0,3971,1682,1469,5,497,163.0,5,16.0,16.0,4,88.0,4200.0,6,6.23
6417,2,150729,1,29,258,3,1,1,18.0,1248,190.0,10.0,1248,4.0,4.0,5.0,3795,1695,1550,5,53,165.0,5,14.0,14.0,4,754000.0,4000.0,15,800.0
6418,7,115000,1,21,210,2,1,0,15.26,2143,500.0,12.0,2143,4.0,4.0,8.0,4817,2141,1762,5,59,210.0,5,18.0,18.0,4,2032.0,203.0,8,31.9
6419,4,15000,1,13,105,2,1,0,18.9,1493,250.0,9.0,1493,4.0,4.0,5.0,4540,1800,1708,6,53,165.0,5,16.0,16.0,4,11441.0,114.0,2,17.5
6420,8,144103,1,8,68,3,4,1,11.9,2354,20.0,11.0,2354,4.0,4.0,8.0,4870,1820,1465,5,55,206.0,4,15.0,15.0,4,144.0,144.0,17,358.4
6421,8,19726,1,8,59,3,4,1,18.6,1199,110.0,8.0,1199,4.0,4.0,5.0,3995,1695,14981501,5,47,165.0,4,16.0,16.0,4,8850.0,6000.0,2,7.5
6422,7,60267,1,0,9,5,1,0,14.16,1968,380.0,11.0,1968,4.0,4.0,8.0,4629,2089,1655,5,58,200.0,5,17.0,17.0,4,1743.0,174.0,11,17.65
6423,8,120931,1,9,75,3,1,1,22.7,1582,259.87,13.0,1582,4.0,4.0,8.0,4530,1775,1470,5,53,191.0,4,16.0,16.0,4,12624.0,126.0,11,9.0
